Marital_Status,Application_Mode,Application_Order,Course,Daytime_Evening_Attendance,Previous_Qualification,Previous_Qualification_Grade,Nacionality,Mothers_Qualification,Fathers_Qualification,Mothers_Occupation,Fathers_Occupation,Admission_Grade,Displaced,Educational_Special_Needs,Debtor,Tuition_Fees_Up_to_Date,Gender,Scholarship_Holder,Age_at_Enrollment,International,Curricular_Units_1st_Sem_Credited,Curricular_Units_1st_Sem_Enrolled,Curricular_Units_1st_Sem_Evaluations,Curricular_Units_1st_Sem_Approved,Curricular_Units_1st_Sem_Grade,Curricular_Units_1st_Sem_Without_Evaluations,Curricular_Units_2nd_Sem_Credited,Curricular_Units_2nd_Sem_Enrolled,Curricular_Units_2nd_Sem_Evaluations,Curricular_Units_2nd_Sem_Approved,Curricular_Units_2nd_Sem_Grade,Curricular_Units_2nd_Sem_Without_Evaluations,Unemployment_Rate,Inflation_Rate,GDP,Target
4,17,7,9238,0,10,142.1,12,15,1,6,19,119.8,0,0,1,0,1,0,33,1,11,7,0,2,8.9,2,7,14,17,10,3.2,9,10.0,1.5,1.4,Graduate
1,16,0,9070,1,3,146.9,7,21,22,12,0,120.3,1,0,1,1,0,0,31,0,13,5,20,12,6.6,3,3,6,3,4,2.9,0,13.3,3.2,-3.01,Dropout
6,7,6,8014,1,1,120.0,14,23,15,6,3,114.2,1,0,0,1,1,0,40,0,9,0,6,2,11.8,3,0,17,18,3,3.5,7,8.4,1.1,-3.45,Graduate
1,16,4,9119,1,6,137.8,16,20,16,7,3,141.3,0,0,0,1,1,0,39,0,2,15,27,3,15.0,0,0,11,17,1,3.7,9,9.6,1.3,-1.14,Dropout
6,2,6,9070,1,2,147.3,1,2,20,17,5,140.2,1,0,1,1,1,1,43,0,3,2,28,13,14.2,2,3,12,29,2,2.8,5,10.8,1.8,-3.21,Enrolled
6,17,8,9003,0,12,133.1,10,32,10,16,2,144.1,0,0,0,1,0,1,38,0,13,17,15,6,6.1,3,9,18,26,14,6.0,0,9.4,2.2,1.32,Graduate
2,2,1,8014,1,5,117.7,11,28,26,15,7,124.6,0,0,0,0,1,0,29,0,9,9,12,1,9.2,3,10,2,29,4,12.8,2,8.7,-0.8,-2.68,Dropout
6,10,3,9003,1,5,114.8,7,4,23,16,1,121.4,1,0,0,1,1,0,28,0,2,11,22,14,0.2,2,13,4,23,2,14.1,9,15.8,2.1,-0.33,Graduate
2,15,3,171,1,14,136.8,18,7,17,7,16,137.4,0,0,0,1,1,1,51,0,8,12,4,9,15.7,7,12,17,29,14,6.2,1,12.9,-0.1,-1.29,Dropout
1,10,1,33,1,10,112.7,19,3,34,6,11,128.7,0,0,1,0,1,0,44,0,13,18,6,14,4.4,5,6,4,25,1,13.1,6,7.2,3.6,0.65,Graduate
1,2,2,8014,1,6,117.8,14,25,22,17,11,128.6,1,0,0,1,1,1,26,0,2,6,7,1,7.9,3,10,10,19,8,13.9,0,8.7,0.8,2.95,Dropout
2,2,7,171,1,3,122.7,17,9,4,3,14,93.9,1,0,0,1,1,0,26,0,14,12,10,8,2.7,1,4,19,20,6,7.0,4,12.9,1.4,-0.88,Graduate
1,7,8,33,1,12,134.2,19,23,7,1,17,136.8,1,0,0,1,0,1,40,0,11,14,29,3,12.2,7,6,9,24,7,17.9,7,10.2,-0.5,-0.44,Dropout
2,2,5,33,1,14,138.8,13,23,5,15,8,135.1,0,0,1,1,1,0,44,0,4,8,9,10,9.8,9,12,15,8,7,9.9,4,11.6,3.1,2.49,Dropout
6,17,9,171,1,4,119.3,3,26,31,17,4,126.9,0,1,0,1,0,0,53,0,5,11,14,6,6.6,2,9,16,5,8,12.6,8,14.2,0.3,0.73,Graduate
1,17,1,9147,1,14,110.5,2,18,19,7,2,137.6,0,0,1,1,1,0,25,0,7,5,12,12,9.6,1,4,19,24,9,1.8,6,8.0,0.6,-3.66,Enrolled
3,5,1,9070,0,4,142.2,9,24,4,13,16,134.8,0,0,0,1,1,0,52,0,9,19,20,8,3.0,0,8,15,16,4,10.2,7,12.8,2.0,-3.84,Dropout
5,16,6,9147,0,2,140.1,7,27,22,17,11,117.9,1,0,0,1,1,1,51,0,5,9,25,6,14.0,6,8,11,4,11,13.2,4,11.4,-0.8,3.0,Dropout
5,1,7,9130,1,3,137.0,14,2,3,18,13,124.1,1,0,0,1,0,0,18,0,5,19,21,4,4.8,0,12,15,6,2,9.6,4,9.0,3.7,-2.53,Graduate
6,2,7,9085,1,4,135.6,5,1,23,3,7,113.9,0,0,0,1,1,0,54,0,5,11,6,0,11.1,1,11,6,6,7,15.3,5,9.9,1.5,2.84,Graduate
1,10,5,33,1,9,124.0,20,16,4,13,8,146.0,0,0,0,1,0,1,39,0,0,7,22,11,16.2,9,2,1,17,14,1.3,5,7.3,3.0,-0.76,Dropout
6,15,9,9238,1,3,127.3,15,24,24,1,1,139.7,1,0,1,1,1,0,28,0,9,8,20,8,0.7,6,7,1,27,12,16.0,6,15.8,3.3,-0.59,Graduate
3,16,7,9070,1,10,131.1,20,11,14,16,1,116.4,1,0,0,0,0,0,37,0,10,3,1,7,7.0,2,9,14,15,10,13.9,0,8.2,-0.8,3.45,Graduate
1,16,0,33,1,10,117.4,1,26,3,5,15,135.0,1,0,0,0,0,0,45,0,5,7,5,4,2.4,4,4,4,27,0,0.1,2,13.7,1.1,-0.16,Dropout
1,15,8,9119,1,14,135.8,20,6,21,7,19,130.6,1,0,0,1,0,0,52,0,0,2,12,8,16.4,3,4,9,8,3,1.5,0,10.9,3.2,3.31,Dropout
2,15,0,9238,1,2,131.8,7,26,26,15,10,118.1,0,0,1,1,0,0,53,0,12,9,20,7,6.5,3,14,9,16,1,1.9,6,11.2,2.3,0.77,Graduate
1,16,2,9130,1,4,128.0,5,29,1,0,19,128.6,1,0,0,0,1,0,43,0,1,17,5,3,3.8,3,6,11,24,1,7.4,2,12.3,2.5,1.78,Enrolled
2,5,8,9130,0,10,143.7,4,1,30,17,9,138.2,0,0,0,1,0,0,22,0,7,5,11,1,12.2,0,12,7,16,0,2.5,0,15.2,1.7,-3.56,Enrolled
2,10,4,9119,1,1,128.5,11,9,4,2,7,139.2,1,0,0,1,0,0,36,0,7,4,11,8,9.8,4,0,12,14,9,0.7,7,12.0,3.6,-3.95,Enrolled
1,5,8,171,1,1,139.9,19,27,14,17,6,157.3,0,0,1,1,1,0,38,0,1,17,14,12,14.7,8,0,6,2,3,14.8,8,14.2,-0.3,1.39,Graduate
2,2,8,9070,1,4,112.2,6,7,18,9,0,128.2,0,0,1,1,0,0,39,0,11,4,11,13,13.6,3,10,7,29,14,3.9,6,14.6,3.1,-0.22,Enrolled
3,1,5,9003,1,2,142.6,20,3,12,1,9,123.9,1,0,0,1,1,0,50,0,14,15,2,12,17.5,4,7,18,14,3,10.9,3,12.8,2.2,1.99,Graduate
1,15,0,9070,0,1,139.1,18,9,16,18,18,134.3,1,0,0,1,0,0,20,0,2,0,0,8,1.6,2,1,8,9,14,10.6,5,12.7,1.7,-2.71,Dropout
1,17,9,9238,1,10,162.4,5,2,1,10,4,124.6,0,0,1,1,1,0,48,0,5,7,11,6,1.4,8,4,10,0,1,14.5,1,14.8,2.2,2.12,Enrolled
1,10,6,9147,1,2,154.0,20,10,3,18,7,119.4,1,0,0,1,1,1,32,1,3,1,24,14,16.3,1,8,19,5,12,9.7,6,7.5,2.7,0.97,Graduate
1,15,5,9003,1,4,144.0,15,17,15,2,8,115.0,0,0,1,1,1,1,20,0,8,13,9,7,17.2,1,0,16,5,1,17.5,5,12.7,0.0,-2.14,Dropout
5,5,8,9130,1,3,121.9,21,31,16,9,12,82.4,1,0,0,1,1,0,44,0,6,3,0,3,7.3,0,3,6,1,11,9.6,3,11.7,0.2,2.83,Dropout
1,7,6,9130,1,2,116.7,20,1,17,15,13,136.6,1,0,1,1,1,0,44,0,9,17,25,10,8.2,1,4,6,15,8,12.1,2,9.4,0.3,3.28,Graduate
2,2,3,171,1,10,119.1,6,18,34,2,5,105.7,0,0,0,1,1,0,38,0,8,10,24,9,6.6,9,14,12,27,5,16.3,5,14.0,0.8,-0.58,Dropout
1,1,6,9085,1,3,137.6,4,6,10,18,10,115.6,0,0,0,1,1,0,24,0,12,19,9,3,14.0,1,12,5,25,9,13.0,7,9.7,1.7,-0.64,Enrolled
1,2,1,9070,1,12,149.4,17,4,11,19,8,130.8,0,0,0,1,1,0,42,0,6,18,19,10,13.9,5,9,16,2,12,13.1,7,14.0,3.3,0.27,Enrolled
3,7,5,171,1,14,111.8,15,4,28,6,12,122.8,1,0,0,1,1,0,46,0,12,14,11,12,4.0,6,13,1,6,9,1.0,7,15.2,0.3,1.36,Dropout
2,1,5,9238,1,5,117.3,18,4,27,16,3,154.9,0,0,0,1,0,0,25,0,5,2,14,14,6.9,1,5,4,23,10,1.5,8,12.1,1.7,1.25,Graduate
1,7,1,9003,1,12,130.5,6,1,18,7,1,107.4,0,0,0,1,0,0,42,0,13,12,7,0,3.8,6,7,7,6,6,4.9,3,14.2,3.6,-0.03,Graduate
1,2,3,9119,1,3,113.0,20,31,30,2,1,156.1,1,0,0,1,1,0,27,0,3,4,5,12,0.8,4,5,6,23,6,10.1,7,9.3,2.2,2.89,Dropout
1,5,7,33,1,5,123.7,19,19,13,6,12,144.9,0,0,0,1,1,1,41,0,7,3,15,8,1.0,0,11,15,3,5,15.9,8,8.4,1.1,-2.83,Graduate
1,16,7,9147,1,14,148.7,12,21,16,9,18,138.8,0,0,1,1,0,0,50,0,11,14,27,13,2.6,3,12,1,13,9,1.6,0,12.1,-0.5,-2.55,Graduate
2,2,7,9238,0,6,140.8,9,30,2,18,0,145.7,0,0,0,1,0,1,43,1,11,0,7,9,0.5,8,8,10,24,3,2.6,9,10.8,0.7,1.4,Enrolled
1,2,7,33,0,12,142.4,8,7,20,14,5,132.3,0,0,0,1,0,1,26,0,5,9,23,8,7.6,7,14,16,16,5,9.5,2,10.8,0.6,1.55,Dropout
1,2,0,9070,1,10,115.2,15,5,12,14,7,104.9,1,0,0,0,0,1,31,0,9,2,1,4,1.2,1,2,6,5,9,2.5,8,8.1,2.2,-1.08,Graduate
1,10,1,9119,1,2,103.8,1,2,29,4,16,133.7,1,0,0,0,0,1,21,0,4,4,2,13,15.3,3,9,1,3,9,8.4,3,15.4,-0.0,-1.8,Dropout
5,7,3,9130,1,2,123.6,2,3,8,2,2,107.8,0,0,0,1,1,1,28,0,12,19,24,10,12.8,5,12,6,16,8,16.3,9,8.0,1.4,-3.71,Graduate
6,17,8,171,0,5,95.1,3,15,20,2,5,120.1,0,0,0,1,0,0,24,0,5,15,1,6,14.1,0,4,11,8,10,13.4,2,9.6,1.0,-1.13,Enrolled
1,7,2,9003,1,5,136.8,19,10,31,3,18,126.0,0,0,0,1,1,0,22,1,11,12,3,2,11.1,2,8,8,16,8,13.4,6,11.3,-0.2,-2.18,Dropout
3,15,5,171,0,5,141.2,10,9,16,14,6,115.2,0,0,1,1,0,0,40,0,12,16,16,10,11.9,0,7,2,3,7,7.5,1,13.7,3.2,2.25,Enrolled
1,7,6,9003,1,4,118.2,14,23,23,15,14,139.3,0,0,1,1,1,0,17,0,5,4,19,7,2.0,8,6,1,22,3,12.1,6,12.7,2.0,-0.35,Graduate
1,15,7,9085,1,10,138.7,19,14,34,4,5,124.2,0,0,0,1,1,0,41,0,1,16,18,8,1.0,6,2,19,18,14,13.3,8,7.6,2.2,0.22,Graduate
3,10,6,9085,1,5,138.7,11,33,32,7,17,132.3,0,0,0,1,1,1,27,0,2,12,28,11,17.8,3,14,19,18,12,0.4,6,7.4,1.0,1.56,Dropout
5,5,2,171,0,1,113.2,21,16,17,9,9,126.9,1,0,0,1,1,0,39,0,9,7,29,14,6.7,7,8,18,25,0,14.7,5,12.1,3.0,-1.8,Graduate
6,15,5,9003,0,14,124.0,6,20,24,1,3,128.6,0,0,0,1,1,0,52,0,8,14,19,7,0.9,8,8,4,29,14,16.1,0,7.1,3.4,2.66,Graduate
2,2,4,9003,1,5,123.0,19,8,23,13,4,115.5,1,0,0,1,1,1,23,0,7,11,28,12,2.9,2,14,12,10,7,2.2,2,12.1,-0.7,-1.07,Dropout
1,5,9,33,1,1,144.0,14,34,8,4,17,111.7,0,0,0,1,1,0,43,0,7,5,18,4,15.7,1,13,4,10,5,15.1,3,8.6,1.2,-3.25,Graduate
3,16,3,171,1,4,141.0,8,31,23,6,9,125.0,1,0,0,1,0,0,37,0,0,6,4,11,3.7,6,2,12,24,7,6.4,8,8.7,2.2,2.43,Dropout
1,10,0,8014,1,1,138.6,2,8,21,10,9,114.4,1,0,1,1,1,1,21,0,11,12,3,5,8.4,2,8,14,25,14,5.7,6,8.6,3.0,2.92,Graduate
2,7,6,9070,0,6,121.6,18,25,19,2,9,145.1,1,0,0,1,0,0,49,0,8,16,29,2,12.0,2,0,2,26,11,10.9,4,14.0,2.7,-2.41,Graduate
1,15,7,9130,1,6,150.5,4,13,31,11,6,109.1,0,0,0,0,0,0,32,0,3,17,10,2,17.4,2,0,18,1,2,14.6,6,11.3,3.6,0.88,Graduate
2,17,1,9085,1,1,132.7,3,18,7,13,19,157.4,0,0,0,1,1,0,27,0,13,17,8,13,0.3,4,10,13,23,1,7.1,3,8.9,2.6,1.15,Dropout
1,2,6,8014,1,10,137.4,2,34,24,0,13,130.9,1,0,0,1,1,0,48,0,10,2,20,13,8.8,7,0,14,29,0,11.4,7,7.6,-0.2,-2.21,Enrolled
1,1,5,9085,1,4,156.0,4,17,8,15,7,127.9,0,0,0,1,0,1,40,0,14,4,4,12,17.9,0,2,2,15,1,14.9,4,11.0,-0.1,-0.82,Graduate
5,16,4,9119,1,2,139.9,18,12,13,14,8,120.0,0,0,0,1,1,0,25,0,1,12,1,6,2.2,5,12,13,27,2,14.1,5,11.8,3.5,-1.05,Graduate
1,1,3,9085,1,1,128.2,11,16,3,0,4,135.5,1,0,0,0,1,0,52,0,6,12,19,8,2.2,6,7,11,5,12,5.0,9,12.3,-0.7,0.69,Dropout
1,5,1,9238,1,3,122.5,9,13,34,12,7,124.3,1,0,0,1,0,0,23,0,5,5,3,14,1.6,0,5,16,7,1,12.7,9,7.8,0.9,-0.36,Graduate
1,7,9,9085,1,9,104.0,8,11,13,14,19,130.9,1,0,0,1,0,0,44,0,13,12,4,14,9.1,6,6,5,14,5,11.5,6,10.4,1.1,1.06,Graduate
1,17,5,33,1,14,106.5,21,14,32,16,4,137.9,0,0,0,1,1,0,39,0,12,14,20,8,6.3,1,5,19,7,12,12.4,4,10.1,0.4,-3.37,Graduate
1,1,4,8014,1,14,142.8,8,28,21,8,19,135.7,0,0,0,1,0,0,29,0,8,18,12,1,12.9,0,12,15,10,2,7.6,4,10.0,2.5,-1.87,Dropout
1,5,1,9119,1,10,100.4,5,24,1,4,17,143.1,1,0,1,1,1,0,23,1,10,5,3,10,10.3,9,0,9,0,2,0.4,4,15.0,2.9,-3.66,Graduate
4,10,9,9003,1,5,145.2,13,17,2,11,3,134.0,1,0,0,1,0,0,37,0,1,5,9,6,10.5,3,11,13,4,12,6.1,8,10.3,3.5,0.13,Graduate
1,5,6,9003,1,9,142.1,7,9,26,16,10,114.6,0,0,0,1,0,1,29,0,5,9,12,13,9.2,1,4,3,7,0,13.3,0,12.7,3.6,-0.88,Graduate
6,16,5,9119,0,2,117.0,21,30,3,10,19,100.0,1,0,0,1,1,1,52,0,10,2,11,7,17.9,8,10,18,16,10,13.9,3,14.9,1.0,3.27,Graduate
2,17,8,9147,1,4,132.7,5,3,24,10,10,129.7,1,0,0,1,1,1,28,0,7,19,11,13,9.7,7,6,19,20,10,15.7,7,7.0,3.5,-1.76,Graduate
1,17,9,171,1,6,138.6,13,8,26,7,13,129.9,0,0,0,0,0,0,24,0,5,19,1,12,1.3,3,13,15,28,12,4.2,3,13.7,1.4,-1.97,Enrolled
2,5,4,9147,0,5,131.4,20,18,8,14,12,152.0,1,0,0,1,1,0,52,0,7,16,29,0,5.8,6,7,15,21,9,11.7,4,12.9,2.9,-1.38,Graduate
1,16,8,8014,1,6,148.5,16,30,8,1,3,125.5,0,0,0,0,1,0,39,0,13,12,22,9,14.1,7,4,18,19,7,3.6,3,15.2,2.7,-0.42,Graduate
3,5,8,9085,1,2,109.1,14,3,18,9,15,131.9,1,0,0,1,1,0,50,0,1,15,13,3,11.3,8,7,12,22,4,3.1,7,11.1,0.2,0.58,Enrolled
1,17,0,9003,1,9,137.6,5,34,18,13,5,137.1,0,0,0,1,1,0,39,0,8,16,9,8,12.3,4,13,1,10,3,12.6,4,15.6,1.8,-1.35,Graduate
1,17,4,33,1,10,120.9,19,28,12,4,12,133.7,1,0,0,0,1,1,54,0,11,3,14,8,16.6,3,4,7,28,1,3.1,5,11.2,3.6,1.01,Enrolled
4,2,8,9147,1,12,103.9,4,25,2,16,19,138.0,0,0,0,1,0,1,45,0,5,7,1,4,8.0,7,0,14,4,1,0.6,8,7.6,1.6,1.39,Dropout
5,5,6,9085,1,6,112.6,11,30,20,17,4,116.4,1,0,0,1,1,0,40,0,6,8,15,6,0.4,2,10,9,28,2,10.9,7,13.9,1.6,1.55,Graduate
4,15,5,9130,1,9,122.1,2,7,3,18,18,114.3,1,0,0,1,1,0,38,0,1,11,6,10,17.8,1,11,3,17,6,0.6,2,7.2,2.0,2.34,Dropout
1,5,5,171,1,1,130.3,13,29,34,6,9,123.4,1,0,0,1,1,0,28,0,9,11,8,5,8.2,2,10,1,2,9,9.7,9,15.7,3.4,-2.9,Graduate
3,17,6,9119,1,12,116.5,16,2,6,17,4,98.7,1,0,0,0,1,1,32,0,7,18,14,12,1.8,5,4,13,4,7,14.5,0,7.0,0.9,1.59,Graduate
1,2,0,9085,1,6,122.4,9,26,10,11,13,126.5,0,0,0,1,1,0,17,1,10,0,23,3,9.9,7,12,14,26,8,0.8,5,13.3,-0.6,-1.82,Graduate
1,2,3,171,1,4,124.1,16,7,24,14,3,118.4,1,0,0,1,1,1,46,1,8,3,8,6,10.6,2,0,13,29,0,12.1,9,7.9,0.0,1.44,Graduate
1,10,0,171,1,14,116.8,7,18,18,13,5,131.2,0,0,0,1,1,1,52,0,2,1,13,2,10.2,9,3,19,17,0,1.3,1,11.5,3.5,-3.84,Dropout
2,16,5,9003,1,12,121.5,16,6,33,9,4,123.6,1,0,0,1,1,0,40,0,14,6,28,12,17.4,1,7,1,8,11,11.2,5,8.1,0.4,-2.44,Graduate
1,7,3,9003,1,1,138.6,13,27,7,16,1,113.8,1,0,0,1,1,0,54,0,13,2,7,0,5.8,7,5,19,24,10,15.7,7,12.2,2.5,-0.42,Graduate
1,1,0,8014,0,2,154.7,5,24,29,0,5,144.0,1,0,0,1,1,0,48,0,3,7,11,12,0.6,9,1,0,4,5,7.7,0,12.0,0.9,0.43,Graduate
4,1,8,9130,0,3,133.1,15,33,19,3,1,128.1,0,0,0,1,1,0,48,0,14,8,1,10,16.6,4,13,8,17,13,6.8,3,7.6,-0.6,3.11,Graduate
1,5,3,9119,1,1,132.0,7,31,25,8,11,138.2,0,0,0,1,1,0,28,0,12,19,8,1,3.4,7,11,13,0,7,14.8,7,8.3,0.7,-2.19,Dropout
1,10,5,171,1,2,128.8,18,34,17,3,3,129.4,0,0,1,0,1,0,26,0,10,0,6,6,13.5,3,2,9,19,4,11.3,9,13.4,1.1,-0.08,Dropout
1,5,6,8014,1,2,124.1,20,22,3,18,12,133.0,1,0,0,1,1,0,28,0,5,10,28,9,3.7,5,0,5,19,3,8.1,0,13.0,0.2,-0.33,Graduate
5,1,7,9238,1,9,138.6,2,24,24,4,16,109.3,0,0,0,1,0,0,29,0,13,1,19,3,14.9,5,5,12,29,11,11.3,5,9.6,3.6,1.18,Graduate
1,16,8,9147,1,14,144.7,8,28,18,17,5,143.6,0,0,0,1,1,0,31,0,14,8,25,6,16.3,0,9,12,19,8,5.4,1,8.6,3.7,-2.22,Dropout
1,17,8,9070,1,6,112.6,10,20,26,14,2,138.4,1,0,0,1,0,0,46,0,12,6,22,7,1.9,4,9,7,13,1,16.4,1,13.1,0.4,2.97,Enrolled
3,16,7,171,1,12,145.6,10,18,21,19,12,126.8,1,0,0,1,1,0,29,0,2,14,24,6,2.7,1,14,4,5,12,0.1,1,11.8,3.5,3.47,Enrolled
3,16,9,8014,1,5,154.4,11,32,11,7,2,130.7,0,0,0,1,1,0,17,0,9,15,14,4,16.7,1,14,0,15,2,4.8,4,9.3,3.3,2.64,Dropout
1,2,2,9130,1,12,114.9,21,33,17,1,19,140.0,1,0,0,1,1,0,34,0,11,11,0,0,13.9,7,14,16,29,1,15.1,2,15.8,3.5,1.27,Graduate
2,17,1,9003,1,14,143.8,21,10,21,12,8,122.2,0,0,0,0,1,1,28,0,6,9,3,5,0.7,1,5,17,20,6,3.6,2,10.4,2.5,1.04,Graduate
3,7,4,171,1,12,154.5,8,9,4,12,3,106.4,0,0,0,0,1,0,25,0,7,8,29,11,3.3,0,2,13,6,6,4.2,6,13.2,1.4,1.62,Graduate
2,17,0,171,1,2,140.7,16,25,32,13,1,122.4,1,0,0,1,0,0,20,0,4,15,15,6,7.4,7,14,0,14,14,10.1,2,15.0,1.1,0.17,Graduate
1,10,2,9085,1,12,127.4,16,13,18,14,4,129.0,1,0,0,1,1,0,43,0,4,11,8,3,15.6,4,0,6,4,9,12.2,3,15.6,-0.7,-2.27,Graduate
4,2,0,9130,1,3,141.7,17,5,28,11,7,126.6,1,0,0,1,1,0,44,0,2,9,11,11,2.7,9,1,5,8,11,0.8,6,15.1,0.2,2.67,Graduate
1,7,2,9119,1,3,117.8,6,31,26,4,1,144.1,1,0,0,1,0,0,40,0,3,19,9,2,13.0,1,0,19,15,3,14.9,1,12.3,2.5,0.91,Graduate
1,10,3,9003,1,12,125.3,18,31,24,2,4,114.5,1,0,0,1,1,0,20,0,2,12,3,5,1.5,7,2,3,5,8,10.2,2,8.9,-0.3,-3.46,Graduate
1,10,6,171,1,9,119.0,17,34,10,17,5,116.2,0,1,0,1,1,0,44,0,12,12,22,9,8.4,1,2,7,15,6,0.9,7,15.3,-0.7,-0.3,Dropout
1,1,4,9147,1,10,109.8,12,26,8,2,6,113.2,1,0,0,1,1,0,36,0,11,18,14,2,13.1,8,0,8,20,10,9.7,9,15.8,2.8,-0.67,Dropout
1,2,4,9003,1,9,130.6,15,7,2,13,12,132.6,1,0,0,1,1,0,45,0,7,12,17,9,1.2,0,7,1,29,2,2.9,7,7.1,1.0,-3.34,Graduate
3,10,0,9147,1,12,134.6,7,20,21,1,8,107.2,0,0,0,1,1,0,49,0,2,17,13,7,3.7,2,6,4,0,3,2.5,2,15.2,1.0,-1.29,Dropout
1,15,7,9070,1,10,139.9,14,22,27,17,6,136.7,0,0,0,1,1,0,46,0,1,12,2,4,14.3,7,13,0,5,14,10.1,6,15.0,0.4,-2.49,Enrolled
1,16,3,9119,1,4,62.8,4,5,23,12,3,114.9,0,0,0,1,0,1,19,0,5,8,23,5,2.9,8,13,17,4,11,12.7,2,11.1,3.0,-3.72,Graduate
1,10,9,9070,1,2,132.7,17,12,32,1,4,116.9,1,0,0,1,1,0,35,0,7,16,13,2,12.0,0,10,2,29,0,5.1,4,14.1,2.9,-3.89,Graduate
1,7,4,171,1,5,131.2,11,21,26,11,2,150.0,1,1,0,1,1,0,37,0,11,9,0,0,11.6,2,5,6,9,9,16.4,2,15.5,1.5,-1.95,Graduate
6,1,1,9085,0,2,113.6,6,9,7,1,16,143.0,1,1,0,0,1,0,37,0,14,14,18,12,9.4,8,13,3,15,12,7.6,4,9.8,1.8,-3.37,Graduate
1,5,0,9119,1,4,123.3,10,29,33,7,18,128.5,1,0,0,1,1,0,36,0,9,7,23,10,3.6,1,6,5,2,14,6.6,1,11.2,0.3,2.32,Dropout
1,16,8,9085,1,2,141.3,15,27,17,4,12,110.0,1,0,0,1,1,0,49,0,7,17,11,0,7.5,4,10,17,27,7,10.4,9,8.3,-0.2,3.33,Graduate
1,1,1,8014,1,5,131.5,6,17,8,10,0,153.2,1,0,0,0,0,1,54,0,5,13,15,4,11.2,1,1,8,3,0,14.1,2,9.6,0.7,-0.55,Graduate
1,5,5,9238,1,6,129.7,16,24,17,12,4,124.4,1,0,0,1,1,0,25,0,11,15,21,4,15.9,5,7,0,9,10,1.4,8,15.0,2.7,0.41,Graduate
1,2,0,9130,1,1,143.4,12,27,18,16,8,130.2,1,0,0,1,1,0,47,0,13,6,25,0,14.4,1,6,10,20,2,15.3,0,8.6,3.2,3.13,Graduate
2,2,0,8014,1,10,164.7,19,8,23,15,3,138.9,1,0,0,1,1,1,48,0,14,16,8,5,10.9,9,0,19,8,9,9.0,3,15.5,1.1,1.62,Dropout
6,10,8,9070,0,2,126.4,16,29,12,18,9,101.5,0,0,0,1,1,0,39,0,5,13,20,13,4.1,4,10,18,26,9,9.4,1,12.0,3.2,-0.21,Graduate
1,15,3,9147,1,5,133.7,14,19,23,14,13,118.7,0,0,0,1,1,0,39,0,5,2,8,8,3.9,5,7,10,8,7,15.0,1,13.3,0.5,-0.84,Graduate
2,2,8,9070,1,10,116.6,6,10,33,17,9,126.1,1,0,0,1,1,0,32,0,4,9,12,3,14.6,8,11,12,21,6,10.0,8,10.5,0.9,1.59,Graduate
2,17,4,9119,1,5,162.2,9,24,28,5,0,128.7,0,0,0,1,1,0,37,0,3,0,24,7,12.0,7,11,18,10,13,8.0,4,9.1,0.6,-1.62,Enrolled
3,10,6,9119,0,3,121.9,1,34,23,3,18,110.1,0,0,0,1,1,1,28,0,1,10,25,6,6.4,7,10,9,5,6,14.9,7,11.3,0.3,1.62,Dropout
1,16,0,9070,1,6,102.9,8,31,7,3,16,131.2,1,0,0,0,1,0,22,0,13,8,14,10,17.5,7,12,1,15,7,17.4,4,9.7,1.0,-3.51,Graduate
1,1,5,171,1,1,139.3,7,4,2,12,19,127.4,1,0,0,1,0,0,30,0,10,3,11,5,16.0,7,11,4,24,12,13.5,4,11.7,0.7,-0.16,Graduate
1,2,7,9070,1,1,105.8,14,31,1,8,14,148.7,0,0,0,1,0,1,38,0,13,4,23,14,12.1,0,6,6,26,7,16.5,6,7.9,0.2,-2.69,Enrolled
2,17,0,9119,1,10,149.4,8,9,4,9,5,140.0,1,0,0,0,1,0,47,0,14,18,15,1,6.6,7,9,0,29,2,14.0,0,15.3,1.6,1.5,Enrolled
3,1,8,9119,1,9,138.8,11,26,8,13,6,123.5,1,0,0,1,1,0,44,0,4,10,9,13,5.6,0,9,6,7,11,14.2,6,9.5,2.1,3.28,Dropout
1,1,2,9003,1,14,114.6,9,13,29,7,0,124.5,1,1,0,1,1,1,21,0,1,5,16,8,16.9,9,1,1,22,11,4.0,3,12.7,2.5,0.9,Graduate
1,15,0,33,1,14,140.1,19,26,18,2,4,140.2,1,0,1,0,1,0,42,0,8,11,7,9,8.0,7,2,14,21,0,16.7,5,12.8,2.8,1.43,Graduate
5,2,0,9085,1,3,125.0,7,1,31,8,19,130.7,0,0,1,1,0,0,43,0,3,12,23,5,14.4,2,5,13,1,14,2.1,1,9.3,1.5,-2.82,Graduate
3,1,5,8014,1,10,136.4,6,9,6,0,19,109.2,0,0,0,1,1,0,45,0,0,16,12,14,16.9,0,10,17,23,11,9.6,1,16.0,0.8,0.1,Graduate
6,15,5,9070,1,10,110.8,18,31,24,14,6,154.2,0,0,0,0,1,0,32,0,9,0,9,11,8.9,8,5,17,14,5,0.2,7,11.4,0.4,1.84,Graduate
3,15,0,9003,1,1,109.9,5,24,15,14,1,114.1,0,0,0,1,1,1,42,0,0,5,14,14,11.8,3,3,13,9,12,6.6,8,13.8,1.1,2.43,Graduate
1,2,2,171,1,14,134.8,19,22,12,6,2,159.2,0,0,0,1,0,1,24,0,9,16,14,13,1.6,2,7,10,25,4,12.4,7,7.3,0.6,3.33,Graduate
